house_id,street_id,street_name,district_id,district_name,house_number
8440,377,Мугалляма Мирхайдарова,19,Центр,14
8441,377,Мугалляма Мирхайдарова,19,Центр,16
8442,377,Мугалляма Мирхайдарова,19,Центр,2
8443,377,Мугалляма Мирхайдарова,19,Центр,4
8444,377,Мугалляма Мирхайдарова,19,Центр,5
8445,377,Мугалляма Мирхайдарова,19,Центр,6
8446,377,Мугалляма Мирхайдарова,19,Центр,7
8447,377,Мугалляма Мирхайдарова,19,Центр,8
8448,377,Мугалляма Мирхайдарова,19,Центр,9
8449,378,Мурзахана Шамсутдинова,21,Восточный-2,34
8450,378,Мурзахана Шамсутдинова,21,Восточный-2,48
8451,378,Мурзахана Шамсутдинова,21,Восточный-2,50
8452,378,Мурзахана Шамсутдинова,21,Восточный-2,56
8453,378,Мурзахана Шамсутдинова,21,Восточный-2,58
8454,378,Мурзахана Шамсутдинова,21,Восточный-2,61
8455,378,Мурзахана Шамсутдинова,21,Восточный-2,65
8456,378,Мурзахана Шамсутдинова,21,Восточный-2,67
8457,379,Мустая Карима,22,Восточный-1,1
8458,379,Мустая Карима,22,Восточный-1,10
8459,379,Мустая Карима,22,Восточный-1,11
8460,379,Мустая Карима,22,Восточный-1,12
8461,379,Мустая Карима,22,Восточный-1,13
8462,379,Мустая Карима,22,Восточный-1,14
8463,379,Мустая Карима,22,Восточный-1,15
8464,379,Мустая Карима,22,Восточный-1,16
8465,379,Мустая Карима,22,Восточный-1,17
8466,379,Мустая Карима,22,Восточный-1,18
8467,379,Мустая Карима,22,Восточный-1,19
8468,379,Мустая Карима,22,Восточный-1,2
8469,379,Мустая Карима,22,Восточный-1,20
8470,379,Мустая Карима,22,Восточный-1,21
8471,379,Мустая Карима,22,Восточный-1,22
8472,379,Мустая Карима,22,Восточный-1,23
8473,379,Мустая Карима,22,Восточный-1,24
8474,379,Мустая Карима,22,Восточный-1,25
8475,379,Мустая Карима,22,Восточный-1,26
8476,379,Мустая Карима,22,Восточный-1,27
8477,379,Мустая Карима,22,Восточный-1,28
8478,379,Мустая Карима,22,Восточный-1,29
8479,379,Мустая Карима,22,Восточный-1,3
8480,379,Мустая Карима,22,Восточный-1,30
8481,379,Мустая Карима,22,Восточный-1,31
8482,379,Мустая Карима,22,Восточный-1,32
8483,379,Мустая Карима,22,Восточный-1,33
8484,379,Мустая Карима,22,Восточный-1,34
8485,379,Мустая Карима,22,Восточный-1,35
8486,379,Мустая Карима,22,Восточный-1,36
8487,379,Мустая Карима,22,Восточный-1,37
8488,379,Мустая Карима,22,Восточный-1,38
8489,379,Мустая Карима,22,Восточный-1,39
8490,379,Мустая Карима,22,Восточный-1,4
8491,379,Мустая Карима,22,Восточный-1,40
8492,379,Мустая Карима,22,Восточный-1,41
8493,379,Мустая Карима,22,Восточный-1,42
8494,379,Мустая Карима,22,Восточный-1,43
8495,379,Мустая Карима,22,Восточный-1,45
8496,379,Мустая Карима,22,Восточный-1,46
8497,379,Мустая Карима,22,Восточный-1,48
8498,379,Мустая Карима,22,Восточный-1,49
8499,379,Мустая Карима,22,Восточный-1,5
8500,379,Мустая Карима,22,Восточный-1,50
8501,379,Мустая Карима,22,Восточный-1,51
8502,379,Мустая Карима,22,Восточный-1,53
8503,379,Мустая Карима,22,Восточный-1,54
8504,379,Мустая Карима,22,Восточный-1,55
8505,379,Мустая Карима,22,Восточный-1,57
8506,379,Мустая Карима,22,Восточный-1,59
8507,379,Мустая Карима,22,Восточный-1,6
8508,379,Мустая Карима,22,Восточный-1,60
8509,379,Мустая Карима,22,Восточный-1,61
8510,379,Мустая Карима,22,Восточный-1,62
8511,379,Мустая Карима,22,Восточный-1,63
8512,379,Мустая Карима,22,Восточный-1,65
8513,379,Мустая Карима,22,Восточный-1,67
8514,379,Мустая Карима,22,Восточный-1,67/1
8515,379,Мустая Карима,22,Восточный-1,7
8516,379,Мустая Карима,22,Восточный-1,8
8517,379,Мустая Карима,22,Восточный-1,9
8518,380,Мусы Гареева,24,Даутово,1
8519,380,Мусы Гареева,24,Даутово,10
8520,380,Мусы Гареева,24,Даутово,11
8521,380,Мусы Гареева,24,Даутово,12
8522,380,Мусы Гареева,24,Даутово,13
8523,380,Мусы Гареева,24,Даутово,2
8524,380,Мусы Гареева,24,Даутово,3
8525,380,Мусы Гареева,24,Даутово,4
8526,380,Мусы Гареева,24,Даутово,5
8527,380,Мусы Гареева,24,Даутово,6
8528,380,Мусы Гареева,24,Даутово,7
8529,380,Мусы Гареева,24,Даутово,8
8530,380,Мусы Гареева,24,Даутово,9
8531,381,Партизанская,19,Центр,1
8532,381,Партизанская,19,Центр,11
8533,381,Партизанская,19,Центр,12
8534,381,Партизанская,19,Центр,13
8535,381,Партизанская,19,Центр,14
8536,381,Партизанская,19,Центр,14а
8537,381,Партизанская,19,Центр,15
8538,381,Партизанская,19,Центр,16
8539,381,Партизанская,19,Центр,17
8540,381,Партизанская,19,Центр,18
8541,381,Партизанская,19,Центр,19
8542,381,Партизанская,19,Центр,20
8543,381,Партизанская,19,Центр,21
8544,381,Партизанская,19,Центр,23
8545,381,Партизанская,19,Центр,24
8546,381,Партизанская,19,Центр,24/2
8547,381,Партизанская,19,Центр,25
8548,381,Партизанская,19,Центр,26
8549,381,Партизанская,19,Центр,27
8550,381,Партизанская,19,Центр,28
8551,381,Партизанская,19,Центр,29
8552,381,Партизанская,19,Центр,3
8553,381,Партизанская,19,Центр,30
8554,381,Партизанская,19,Центр,31
8555,381,Партизанская,19,Центр,32
8556,381,Партизанская,19,Центр,33
8557,381,Партизанская,19,Центр,34
8558,381,Партизанская,19,Центр,35
8559,381,Партизанская,19,Центр,36
8560,381,Партизанская,19,Центр,37
8561,381,Партизанская,19,Центр,38
8562,381,Партизанская,19,Центр,39
8563,381,Партизанская,19,Центр,4
8564,381,Партизанская,19,Центр,40
8565,381,Партизанская,19,Центр,41
8566,381,Партизанская,19,Центр,42
8567,381,Партизанская,19,Центр,43
8568,381,Партизанская,19,Центр,44
8569,381,Партизанская,19,Центр,45
8570,381,Партизанская,19,Центр,46
8571,381,Партизанская,19,Центр,47
8572,381,Партизанская,19,Центр,48
8573,381,Партизанская,19,Центр,49
8574,381,Партизанская,19,Центр,5
8575,381,Партизанская,19,Центр,50
8576,381,Партизанская,19,Центр,51
8577,381,Партизанская,19,Центр,52
8578,381,Партизанская,19,Центр,53
8579,381,Партизанская,19,Центр,54
8580,381,Партизанская,19,Центр,55
8581,381,Партизанская,19,Центр,56
8582,381,Партизанская,19,Центр,57
8583,381,Партизанская,19,Центр,57а
8584,381,Партизанская,19,Центр,58
8585,381,Партизанская,19,Центр,59Б
8586,381,Партизанская,19,Центр,6
8587,381,Партизанская,19,Центр,60
8588,381,Партизанская,19,Центр,61
8589,381,Партизанская,19,Центр,62
8590,381,Партизанская,19,Центр,63
8591,381,Партизанская,19,Центр,64
8592,381,Партизанская,19,Центр,65
8593,381,Партизанская,19,Центр,6А
8594,381,Партизанская,19,Центр,7
8595,381,Партизанская,19,Центр,8
8596,381,Партизанская,19,Центр,9
8597,382,Первомайская,19,Центр,1
8598,382,Первомайская,19,Центр,10
8599,382,Первомайская,19,Центр,2
8600,382,Первомайская,19,Центр,3
8601,382,Первомайская,19,Центр,4
8602,382,Первомайская,19,Центр,5
8603,382,Первомайская,19,Центр,6
8604,382,Первомайская,19,Центр,7
8605,382,Первомайская,19,Центр,8
8606,383,Пионерская,20,Южный,1
8607,383,Пионерская,20,Южный,11
8608,383,Пионерская,20,Южный,13
8609,383,Пионерская,20,Южный,15
8610,383,Пионерская,20,Южный,17
8611,383,Пионерская,20,Южный,18/1
8612,383,Пионерская,20,Южный,18/2
8613,383,Пионерская,20,Южный,19
8614,383,Пионерская,20,Южный,2
8615,383,Пионерская,20,Южный,2/1
8616,383,Пионерская,20,Южный,2/3
8617,383,Пионерская,20,Южный,20
8618,383,Пионерская,20,Южный,21
8619,383,Пионерская,20,Южный,23
8620,383,Пионерская,20,Южный,25
8621,383,Пионерская,20,Южный,27
8622,383,Пионерская,20,Южный,29
8623,383,Пионерская,20,Южный,2А
8624,383,Пионерская,20,Южный,3
8625,383,Пионерская,20,Южный,31
8626,383,Пионерская,20,Южный,33
8627,383,Пионерская,20,Южный,4/1
8628,383,Пионерская,20,Южный,5
8629,383,Пионерская,20,Южный,7
8630,383,Пионерская,20,Южный,9
8631,384,Пятая,21,Восточный-2,1
8632,384,Пятая,21,Восточный-2,1/3
8633,384,Пятая,21,Восточный-2,1/7
8634,384,Пятая,21,Восточный-2,1/9
8635,384,Пятая,21,Восточный-2,10
8636,384,Пятая,21,Восточный-2,14
8637,384,Пятая,21,Восточный-2,15
8638,384,Пятая,21,Восточный-2,16
8639,384,Пятая,21,Восточный-2,17
8640,384,Пятая,21,Восточный-2,19
8641,384,Пятая,21,Восточный-2,21
8642,384,Пятая,21,Восточный-2,22
8643,384,Пятая,21,Восточный-2,23
8644,384,Пятая,21,Восточный-2,24
8645,384,Пятая,21,Восточный-2,26
8646,384,Пятая,21,Восточный-2,29
8647,384,Пятая,21,Восточный-2,3
8648,384,Пятая,21,Восточный-2,34
8649,384,Пятая,21,Восточный-2,35
8650,384,Пятая,21,Восточный-2,36
8651,384,Пятая,21,Восточный-2,37
8652,384,Пятая,21,Восточный-2,38
8653,384,Пятая,21,Восточный-2,39
8654,384,Пятая,21,Восточный-2,4
8655,384,Пятая,21,Восточный-2,43
8656,384,Пятая,21,Восточный-2,45
8657,384,Пятая,21,Восточный-2,47
8658,384,Пятая,21,Восточный-2,5
8659,384,Пятая,21,Восточный-2,51
8660,384,Пятая,21,Восточный-2,6
8661,384,Пятая,21,Восточный-2,7
8662,384,Пятая,21,Восточный-2,9
8663,385,Раиса Усманова,21,Восточный-2,1/1
8664,385,Раиса Усманова,21,Восточный-2,1/10
8665,385,Раиса Усманова,21,Восточный-2,1/2
8666,385,Раиса Усманова,21,Восточный-2,1/3
8667,385,Раиса Усманова,21,Восточный-2,1/6
8668,385,Раиса Усманова,21,Восточный-2,1/7
8669,385,Раиса Усманова,21,Восточный-2,1/9
8670,385,Раиса Усманова,21,Восточный-2,10
8671,385,Раиса Усманова,21,Восточный-2,12
8672,385,Раиса Усманова,21,Восточный-2,13
8673,385,Раиса Усманова,21,Восточный-2,14
8674,385,Раиса Усманова,21,Восточный-2,15/2
8675,385,Раиса Усманова,21,Восточный-2,16
8676,385,Раиса Усманова,21,Восточный-2,16/1
8677,385,Раиса Усманова,21,Восточный-2,16/3
8678,385,Раиса Усманова,21,Восточный-2,17
8679,385,Раиса Усманова,21,Восточный-2,17/1
8680,385,Раиса Усманова,21,Восточный-2,17/2
8681,385,Раиса Усманова,21,Восточный-2,18
8682,385,Раиса Усманова,21,Восточный-2,18/2
8683,385,Раиса Усманова,21,Восточный-2,19
8684,385,Раиса Усманова,21,Восточный-2,2
8685,385,Раиса Усманова,21,Восточный-2,2/1
8686,385,Раиса Усманова,21,Восточный-2,2/10
8687,385,Раиса Усманова,21,Восточный-2,2/6
8688,385,Раиса Усманова,21,Восточный-2,20
8689,385,Раиса Усманова,21,Восточный-2,22
8690,385,Раиса Усманова,21,Восточный-2,23
8691,385,Раиса Усманова,21,Восточный-2,24
8692,385,Раиса Усманова,21,Восточный-2,25
8693,385,Раиса Усманова,21,Восточный-2,26
8694,385,Раиса Усманова,21,Восточный-2,27
8695,385,Раиса Усманова,21,Восточный-2,28
8696,385,Раиса Усманова,21,Восточный-2,29
8697,385,Раиса Усманова,21,Восточный-2,30
8698,385,Раиса Усманова,21,Восточный-2,31
8699,385,Раиса Усманова,21,Восточный-2,32
8700,385,Раиса Усманова,21,Восточный-2,37
8701,385,Раиса Усманова,21,Восточный-2,39
8702,385,Раиса Усманова,21,Восточный-2,40
8703,385,Раиса Усманова,21,Восточный-2,41
8704,385,Раиса Усманова,21,Восточный-2,42
8705,385,Раиса Усманова,21,Восточный-2,43
8706,385,Раиса Усманова,21,Восточный-2,44
8707,385,Раиса Усманова,21,Восточный-2,45
8708,385,Раиса Усманова,21,Восточный-2,47
8709,385,Раиса Усманова,21,Восточный-2,49
8710,385,Раиса Усманова,21,Восточный-2,5
8711,385,Раиса Усманова,21,Восточный-2,52
8712,385,Раиса Усманова,21,Восточный-2,6
8713,385,Раиса Усманова,21,Восточный-2,8
8714,385,Раиса Усманова,21,Восточный-2,9
8715,386,Рамазана Уметбаева,22,Восточный-1,1
8716,386,Рамазана Уметбаева,22,Восточный-1,1/2
8717,386,Рамазана Уметбаева,22,Восточный-1,1/3
8718,386,Рамазана Уметбаева,22,Восточный-1,10
8719,386,Рамазана Уметбаева,22,Восточный-1,10к3
8720,386,Рамазана Уметбаева,22,Восточный-1,11
8721,386,Рамазана Уметбаева,22,Восточный-1,12
8722,386,Рамазана Уметбаева,22,Восточный-1,13
8723,386,Рамазана Уметбаева,22,Восточный-1,14
8724,386,Рамазана Уметбаева,22,Восточный-1,15
8725,386,Рамазана Уметбаева,22,Восточный-1,17
8726,386,Рамазана Уметбаева,22,Восточный-1,17/1
8727,386,Рамазана Уметбаева,22,Восточный-1,18
8728,386,Рамазана Уметбаева,22,Восточный-1,19
8729,386,Рамазана Уметбаева,22,Восточный-1,19/1
8730,386,Рамазана Уметбаева,22,Восточный-1,1а
8731,386,Рамазана Уметбаева,22,Восточный-1,2
8732,386,Рамазана Уметбаева,22,Восточный-1,20
8733,386,Рамазана Уметбаева,22,Восточный-1,21
8734,386,Рамазана Уметбаева,22,Восточный-1,23/1
8735,386,Рамазана Уметбаева,22,Восточный-1,24
8736,386,Рамазана Уметбаева,22,Восточный-1,25
8737,386,Рамазана Уметбаева,22,Восточный-1,25/1
8738,386,Рамазана Уметбаева,22,Восточный-1,27
8739,386,Рамазана Уметбаева,22,Восточный-1,27/1
8740,386,Рамазана Уметбаева,22,Восточный-1,27/2
8741,386,Рамазана Уметбаева,22,Восточный-1,27/3
8742,386,Рамазана Уметбаева,22,Восточный-1,28
8743,386,Рамазана Уметбаева,22,Восточный-1,29
8744,386,Рамазана Уметбаева,22,Восточный-1,29/1
8745,386,Рамазана Уметбаева,22,Восточный-1,30
8746,386,Рамазана Уметбаева,22,Восточный-1,31
8747,386,Рамазана Уметбаева,22,Восточный-1,32
8748,386,Рамазана Уметбаева,22,Восточный-1,36
8749,386,Рамазана Уметбаева,22,Восточный-1,4
8750,386,Рамазана Уметбаева,22,Восточный-1,5
8751,386,Рамазана Уметбаева,22,Восточный-1,6
8752,386,Рамазана Уметбаева,22,Восточный-1,7
8753,386,Рамазана Уметбаева,22,Восточный-1,8
8754,386,Рамазана Уметбаева,22,Восточный-1,9
8755,387,Расуля Кужахметова,22,Восточный-1,1
8756,387,Расуля Кужахметова,22,Восточный-1,10
8757,387,Расуля Кужахметова,22,Восточный-1,11
8758,387,Расуля Кужахметова,22,Восточный-1,12
8759,387,Расуля Кужахметова,22,Восточный-1,13
8760,387,Расуля Кужахметова,22,Восточный-1,14
8761,387,Расуля Кужахметова,22,Восточный-1,15
8762,387,Расуля Кужахметова,22,Восточный-1,16
8763,387,Расуля Кужахметова,22,Восточный-1,17
8764,387,Расуля Кужахметова,22,Восточный-1,18
8765,387,Расуля Кужахметова,22,Восточный-1,19
8766,387,Расуля Кужахметова,22,Восточный-1,2
8767,387,Расуля Кужахметова,22,Восточный-1,20
8768,387,Расуля Кужахметова,22,Восточный-1,21
8769,387,Расуля Кужахметова,22,Восточный-1,21/1
8770,387,Расуля Кужахметова,22,Восточный-1,22
8771,387,Расуля Кужахметова,22,Восточный-1,23
8772,387,Расуля Кужахметова,22,Восточный-1,24
8773,387,Расуля Кужахметова,22,Восточный-1,25
8774,387,Расуля Кужахметова,22,Восточный-1,26
8775,387,Расуля Кужахметова,22,Восточный-1,26А
8776,387,Расуля Кужахметова,22,Восточный-1,27
8777,387,Расуля Кужахметова,22,Восточный-1,28
8778,387,Расуля Кужахметова,22,Восточный-1,29
8779,387,Расуля Кужахметова,22,Восточный-1,3
8780,387,Расуля Кужахметова,22,Восточный-1,30
8781,387,Расуля Кужахметова,22,Восточный-1,31
8782,387,Расуля Кужахметова,22,Восточный-1,32
8783,387,Расуля Кужахметова,22,Восточный-1,33
8784,387,Расуля Кужахметова,22,Восточный-1,35
8785,387,Расуля Кужахметова,22,Восточный-1,36
8786,387,Расуля Кужахметова,22,Восточный-1,37
8787,387,Расуля Кужахметова,22,Восточный-1,38
8788,387,Расуля Кужахметова,22,Восточный-1,39
8789,387,Расуля Кужахметова,22,Восточный-1,4
8790,387,Расуля Кужахметова,22,Восточный-1,40
8791,387,Расуля Кужахметова,22,Восточный-1,5
8792,387,Расуля Кужахметова,22,Восточный-1,6
8793,387,Расуля Кужахметова,22,Восточный-1,7
8794,387,Расуля Кужахметова,22,Восточный-1,8
8795,387,Расуля Кужахметова,22,Восточный-1,9
8796,388,Рауфа Давлетова,20,Южный,1
8797,388,Рауфа Давлетова,20,Южный,1/2
8798,388,Рауфа Давлетова,20,Южный,1/7
8799,388,Рауфа Давлетова,20,Южный,10/1
8800,388,Рауфа Давлетова,20,Южный,10/3
8801,388,Рауфа Давлетова,20,Южный,10/4
8802,388,Рауфа Давлетова,20,Южный,11
8803,388,Рауфа Давлетова,20,Южный,12
8804,388,Рауфа Давлетова,20,Южный,13
8805,388,Рауфа Давлетова,20,Южный,14/1
8806,388,Рауфа Давлетова,20,Южный,15
8807,388,Рауфа Давлетова,20,Южный,15/1
8808,388,Рауфа Давлетова,20,Южный,15/2
8809,388,Рауфа Давлетова,20,Южный,16/3
8810,388,Рауфа Давлетова,20,Южный,17
8811,388,Рауфа Давлетова,20,Южный,18
8812,388,Рауфа Давлетова,20,Южный,19
8813,388,Рауфа Давлетова,20,Южный,1к3
8814,388,Рауфа Давлетова,20,Южный,1к4
8815,388,Рауфа Давлетова,20,Южный,2
8816,388,Рауфа Давлетова,20,Южный,2/1
8817,388,Рауфа Давлетова,20,Южный,20
8818,388,Рауфа Давлетова,20,Южный,21
8819,388,Рауфа Давлетова,20,Южный,22
8820,388,Рауфа Давлетова,20,Южный,23
8821,388,Рауфа Давлетова,20,Южный,24
8822,388,Рауфа Давлетова,20,Южный,25
8823,388,Рауфа Давлетова,20,Южный,26
8824,388,Рауфа Давлетова,20,Южный,27
8825,388,Рауфа Давлетова,20,Южный,28
8826,388,Рауфа Давлетова,20,Южный,29
8827,388,Рауфа Давлетова,20,Южный,2а
8828,388,Рауфа Давлетова,20,Южный,2б
8829,388,Рауфа Давлетова,20,Южный,3
8830,388,Рауфа Давлетова,20,Южный,30
8831,388,Рауфа Давлетова,20,Южный,32
8832,388,Рауфа Давлетова,20,Южный,33
8833,388,Рауфа Давлетова,20,Южный,34
8834,388,Рауфа Давлетова,20,Южный,35
8835,388,Рауфа Давлетова,20,Южный,37
8836,388,Рауфа Давлетова,20,Южный,39
8837,388,Рауфа Давлетова,20,Южный,4
8838,388,Рауфа Давлетова,20,Южный,4/1
8839,388,Рауфа Давлетова,20,Южный,41
8840,388,Рауфа Давлетова,20,Южный,43
8841,388,Рауфа Давлетова,20,Южный,45
8842,388,Рауфа Давлетова,20,Южный,47
8843,388,Рауфа Давлетова,20,Южный,49
8844,388,Рауфа Давлетова,20,Южный,5
8845,388,Рауфа Давлетова,20,Южный,51
8846,388,Рауфа Давлетова,20,Южный,53
8847,388,Рауфа Давлетова,20,Южный,55
8848,388,Рауфа Давлетова,20,Южный,57
8849,388,Рауфа Давлетова,20,Южный,58
8850,388,Рауфа Давлетова,20,Южный,59
8851,388,Рауфа Давлетова,20,Южный,6
8852,388,Рауфа Давлетова,20,Южный,6/2
8853,388,Рауфа Давлетова,20,Южный,6/3
8854,388,Рауфа Давлетова,20,Южный,61
8855,388,Рауфа Давлетова,20,Южный,63
8856,388,Рауфа Давлетова,20,Южный,65
8857,388,Рауфа Давлетова,20,Южный,68
8858,388,Рауфа Давлетова,20,Южный,7
8859,388,Рауфа Давлетова,20,Южный,70
8860,388,Рауфа Давлетова,20,Южный,8/4
8861,388,Рауфа Давлетова,20,Южный,9
8862,389,Рафика Сальманова,21,Восточный-2,1/3
8863,389,Рафика Сальманова,21,Восточный-2,11
8864,389,Рафика Сальманова,21,Восточный-2,12
8865,389,Рафика Сальманова,21,Восточный-2,13
8866,389,Рафика Сальманова,21,Восточный-2,14
8867,389,Рафика Сальманова,21,Восточный-2,17
8868,389,Рафика Сальманова,21,Восточный-2,18
8869,389,Рафика Сальманова,21,Восточный-2,19
8870,389,Рафика Сальманова,21,Восточный-2,22
8871,389,Рафика Сальманова,21,Восточный-2,23
8872,389,Рафика Сальманова,21,Восточный-2,24
8873,389,Рафика Сальманова,21,Восточный-2,26
8874,389,Рафика Сальманова,21,Восточный-2,27
8875,389,Рафика Сальманова,21,Восточный-2,29
8876,389,Рафика Сальманова,21,Восточный-2,3
8877,389,Рафика Сальманова,21,Восточный-2,30
8878,389,Рафика Сальманова,21,Восточный-2,31
8879,389,Рафика Сальманова,21,Восточный-2,32
8880,389,Рафика Сальманова,21,Восточный-2,33
8881,389,Рафика Сальманова,21,Восточный-2,36
8882,389,Рафика Сальманова,21,Восточный-2,37
8883,389,Рафика Сальманова,21,Восточный-2,38
8884,389,Рафика Сальманова,21,Восточный-2,39
8885,389,Рафика Сальманова,21,Восточный-2,41
8886,389,Рафика Сальманова,21,Восточный-2,42
8887,389,Рафика Сальманова,21,Восточный-2,43
8888,389,Рафика Сальманова,21,Восточный-2,44
8889,389,Рафика Сальманова,21,Восточный-2,45
8890,389,Рафика Сальманова,21,Восточный-2,47
8891,389,Рафика Сальманова,21,Восточный-2,48
8892,389,Рафика Сальманова,21,Восточный-2,49
8893,389,Рафика Сальманова,21,Восточный-2,5
8894,389,Рафика Сальманова,21,Восточный-2,50
8895,389,Рафика Сальманова,21,Восточный-2,51
8896,389,Рафика Сальманова,21,Восточный-2,52
8897,389,Рафика Сальманова,21,Восточный-2,53
8898,389,Рафика Сальманова,21,Восточный-2,54
8899,389,Рафика Сальманова,21,Восточный-2,55
8900,389,Рафика Сальманова,21,Восточный-2,56
8901,389,Рафика Сальманова,21,Восточный-2,59
8902,389,Рафика Сальманова,21,Восточный-2,61
8903,389,Рафика Сальманова,21,Восточный-2,62
8904,389,Рафика Сальманова,21,Восточный-2,63
8905,389,Рафика Сальманова,21,Восточный-2,64
8906,389,Рафика Сальманова,21,Восточный-2,65
8907,389,Рафика Сальманова,21,Восточный-2,66
8908,389,Рафика Сальманова,21,Восточный-2,69
8909,389,Рафика Сальманова,21,Восточный-2,7
8910,389,Рафика Сальманова,21,Восточный-2,70
8911,389,Рафика Сальманова,21,Восточный-2,72
8912,389,Рафика Сальманова,21,Восточный-2,75
8913,389,Рафика Сальманова,21,Восточный-2,76
8914,389,Рафика Сальманова,21,Восточный-2,77
8915,389,Рафика Сальманова,21,Восточный-2,8
8916,389,Рафика Сальманова,21,Восточный-2,80
8917,389,Рафика Сальманова,21,Восточный-2,81/1
8918,389,Рафика Сальманова,21,Восточный-2,83
8919,389,Рафика Сальманова,21,Восточный-2,84
8920,389,Рафика Сальманова,21,Восточный-2,86
8921,389,Рафика Сальманова,21,Восточный-2,87
8922,389,Рафика Сальманова,21,Восточный-2,9
8923,389,Рафика Сальманова,21,Восточный-2,90
8924,390,Рихарда Зорге,20,Южный,10
8925,390,Рихарда Зорге,20,Южный,11
8926,390,Рихарда Зорге,20,Южный,12
8927,390,Рихарда Зорге,20,Южный,13
8928,390,Рихарда Зорге,20,Южный,14/1
8929,390,Рихарда Зорге,20,Южный,14/2
8930,390,Рихарда Зорге,20,Южный,15
8931,390,Рихарда Зорге,20,Южный,16
8932,390,Рихарда Зорге,20,Южный,16/1
8933,390,Рихарда Зорге,20,Южный,16/2
8934,390,Рихарда Зорге,20,Южный,16а
8935,390,Рихарда Зорге,20,Южный,17
8936,390,Рихарда Зорге,20,Южный,18
8937,390,Рихарда Зорге,20,Южный,19
8938,390,Рихарда Зорге,20,Южный,2
8939,390,Рихарда Зорге,20,Южный,2/1
8940,390,Рихарда Зорге,20,Южный,20
8941,390,Рихарда Зорге,20,Южный,21
8942,390,Рихарда Зорге,20,Южный,22
8943,390,Рихарда Зорге,20,Южный,23
8944,390,Рихарда Зорге,20,Южный,24
8945,390,Рихарда Зорге,20,Южный,24А
8946,390,Рихарда Зорге,20,Южный,25
8947,390,Рихарда Зорге,20,Южный,26
8948,390,Рихарда Зорге,20,Южный,27
8949,390,Рихарда Зорге,20,Южный,28
8950,390,Рихарда Зорге,20,Южный,29
8951,390,Рихарда Зорге,20,Южный,3
8952,390,Рихарда Зорге,20,Южный,30
8953,390,Рихарда Зорге,20,Южный,31
8954,390,Рихарда Зорге,20,Южный,32
8955,390,Рихарда Зорге,20,Южный,33
8956,390,Рихарда Зорге,20,Южный,34
8957,390,Рихарда Зорге,20,Южный,35
8958,390,Рихарда Зорге,20,Южный,36
8959,390,Рихарда Зорге,20,Южный,37
8960,390,Рихарда Зорге,20,Южный,37/1
8961,390,Рихарда Зорге,20,Южный,37Б
8962,390,Рихарда Зорге,20,Южный,37а
8963,390,Рихарда Зорге,20,Южный,38
8964,390,Рихарда Зорге,20,Южный,39
8965,390,Рихарда Зорге,20,Южный,4
8966,390,Рихарда Зорге,20,Южный,40
8967,390,Рихарда Зорге,20,Южный,41
8968,390,Рихарда Зорге,20,Южный,42
8969,390,Рихарда Зорге,20,Южный,43
8970,390,Рихарда Зорге,20,Южный,44
8971,390,Рихарда Зорге,20,Южный,45
8972,390,Рихарда Зорге,20,Южный,45/1
8973,390,Рихарда Зорге,20,Южный,46
8974,390,Рихарда Зорге,20,Южный,47
8975,390,Рихарда Зорге,20,Южный,48
8976,390,Рихарда Зорге,20,Южный,5
8977,390,Рихарда Зорге,20,Южный,50
8978,390,Рихарда Зорге,20,Южный,52
8979,390,Рихарда Зорге,20,Южный,52А
8980,390,Рихарда Зорге,20,Южный,54
8981,390,Рихарда Зорге,20,Южный,6
8982,390,Рихарда Зорге,20,Южный,68
8983,390,Рихарда Зорге,20,Южный,7
8984,390,Рихарда Зорге,20,Южный,8
8985,390,Рихарда Зорге,20,Южный,9
8986,390,Рихарда Зорге,20,Южный,9/1
8987,390,Рихарда Зорге,20,Южный,9/2
8988,390,Рихарда Зорге,20,Южный,9/3
8989,390,Рихарда Зорге,20,Южный,9/5
8990,391,Садовая,21,Восточный-2,1
8991,391,Садовая,21,Восточный-2,1/1
8992,391,Садовая,21,Восточный-2,10
8993,391,Садовая,21,Восточный-2,11
8994,391,Садовая,21,Восточный-2,12
8995,391,Садовая,21,Восточный-2,13
8996,391,Садовая,21,Восточный-2,14
8997,391,Садовая,21,Восточный-2,14/1
8998,391,Садовая,21,Восточный-2,15
8999,391,Садовая,21,Восточный-2,16
9000,391,Садовая,21,Восточный-2,16/1
9001,391,Садовая,21,Восточный-2,17
9002,391,Садовая,21,Восточный-2,19
9003,391,Садовая,21,Восточный-2,19/1
9004,391,Садовая,21,Восточный-2,19/2
9005,391,Садовая,21,Восточный-2,19/4
9006,391,Садовая,21,Восточный-2,1а
9007,391,Садовая,21,Восточный-2,2
9008,391,Садовая,21,Восточный-2,20
9009,391,Садовая,21,Восточный-2,21
9010,391,Садовая,21,Восточный-2,21/2
9011,391,Садовая,21,Восточный-2,22
9012,391,Садовая,21,Восточный-2,23
9013,391,Садовая,21,Восточный-2,24
9014,391,Садовая,21,Восточный-2,25
9015,391,Садовая,21,Восточный-2,26
9016,391,Садовая,21,Восточный-2,27
9017,391,Садовая,21,Восточный-2,28
9018,391,Садовая,21,Восточный-2,29
9019,391,Садовая,21,Восточный-2,3
9020,391,Садовая,21,Восточный-2,30
9021,391,Садовая,21,Восточный-2,31
9022,391,Садовая,21,Восточный-2,32
9023,391,Садовая,21,Восточный-2,33
9024,391,Садовая,21,Восточный-2,34
